127.0.0.1 - - [14/Apr/2016:11:12:37 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:24:57 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:24:57 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:24:58 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:25:11 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:25:11 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1010
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:25:11 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:23 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:23 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:23 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:53 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:53 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:27:53 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1008
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:04 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:04 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:04 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1009
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:17 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:17 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:17 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1012
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:42 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:42 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:42 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1001
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:54 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:54 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:28:54 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 989
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:31:58 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:31:58 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:31:58 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1081
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:21 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:21 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:21 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 991
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:31 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2600
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:31 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:35 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:42 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1397
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:32:42 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:35:15 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1420
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:35:15 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:35:15 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1132
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:35:23 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2600
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:43 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:44 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:44 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:56 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:57 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1199
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:36:57 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:10 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:10 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:10 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:15 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:15 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:15 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1203
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:26 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:26 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:26 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:36 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:36 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:36 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1197
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:45 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:45 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:45 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1198
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:56 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:57 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1197
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:37:57 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:04 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:04 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:04 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1197
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:15 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:15 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1199
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:15 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:28 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1421
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:28 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:11:38:34 -0500] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:13 -0500] "GET /DrinkResponsibly/ HTTP/1.1" 200 2723
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:13 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:16 -0500] "GET /DrinkResponsibly/form HTTP/1.1" 200 2625
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:20 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1657
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:45 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1663
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:45 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:19:45 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:20:11 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:20:11 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:20:11 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:26 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1666
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:26 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:26 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:44 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1664
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:45 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:21:45 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:34 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1694
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:34 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:34 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:47 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:47 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:22:47 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:20 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:20 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:20 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:30 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:30 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:30 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:40 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:40 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:40 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:48 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:48 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:48 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:56 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:56 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:25:56 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:24 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:24 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:24 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:43 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1725
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:43 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:26:43 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:24 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1738
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:24 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:24 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1235
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:32 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1738
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:32 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:32 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1235
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:44 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1738
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:44 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 200 1235
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:44 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:48 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1738
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:48 -0500] "GET /DrinkResponsibly/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:48 -0500] "GET /DrinkResponsibly/bootstrap/css/bootstrap.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [14/Apr/2016:12:30:58 -0500] "POST /DrinkResponsibly/calculate-drink-amount HTTP/1.1" 200 1738
